id_execucao,id_cenario,grupo,patologia,n_holders,distribuicao,parametro_dist,n_candidatos,tamanho_comite,turnout,n_aprovacoes,n_blocos,frac_proxy,tam_cartel,orcamento_suborno,frac_exchange,frac_colludida,n_rodadas,vantagem_incumbencia,reinveste_recompensa,metrica,camada,media,ic95,n_runs,seed_base
20260703-002116,217,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,rotatividade,produzido,0.653968,0.152079,30,42
20260703-002116,217,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,persistencia,stake,0.673016,0.07604,30,42
20260703-002116,217,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,persistencia,eleito,0.673016,0.07604,30,42
20260703-002116,217,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,persistencia,produzido,0.673016,0.07604,30,42
20260703-002116,217,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,permanencia_media,stake,1.673016,0.07604,30,42
20260703-002116,217,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,permanencia_media,eleito,1.673016,0.07604,30,42
20260703-002116,217,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,permanencia_media,produzido,1.673016,0.07604,30,42
20260703-002116,217,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,diversidade,stake,0.663492,0.03802,30,42
20260703-002116,217,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,diversidade,eleito,0.663492,0.03802,30,42
20260703-002116,217,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,diversidade,produzido,0.663492,0.03802,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,rotatividade,stake,0.646032,0.140013,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,rotatividade,eleito,0.646032,0.140013,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,rotatividade,produzido,0.646032,0.140013,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,persistencia,stake,0.573016,0.072085,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,persistencia,eleito,0.573016,0.072085,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,persistencia,produzido,0.573016,0.072085,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,permanencia_media,stake,3.463492,0.287862,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,permanencia_media,eleito,3.463492,0.287862,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,permanencia_media,produzido,3.463492,0.287862,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,diversidade,stake,0.406667,0.054412,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,diversidade,eleito,0.406667,0.054412,30,42
20260703-002116,218,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,diversidade,produzido,0.406667,0.054412,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,rotatividade,stake,0.655026,0.140925,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,rotatividade,eleito,0.655026,0.140925,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,rotatividade,produzido,0.655026,0.140925,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,stake,0.531746,0.072859,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,eleito,0.531746,0.072859,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,produzido,0.531746,0.072859,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,stake,6.15873,0.652249,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,eleito,6.15873,0.652249,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,produzido,6.15873,0.652249,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,stake,0.292381,0.057419,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,eleito,0.292381,0.057419,30,42
20260703-002116,219,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,produzido,0.292381,0.057419,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,rotatividade,stake,0.504762,0.156599,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,rotatividade,eleito,0.504762,0.156599,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,rotatividade,produzido,0.504762,0.156599,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,persistencia,stake,0.747619,0.0783,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,persistencia,eleito,0.747619,0.0783,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,persistencia,produzido,0.747619,0.0783,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,permanencia_media,stake,1.747619,0.0783,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,permanencia_media,eleito,1.747619,0.0783,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,permanencia_media,produzido,1.747619,0.0783,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,diversidade,stake,0.62619,0.03915,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,diversidade,eleito,0.62619,0.03915,30,42
20260703-002116,220,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,diversidade,produzido,0.62619,0.03915,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,rotatividade,stake,0.446825,0.147686,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,rotatividade,eleito,0.446825,0.147686,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,rotatividade,produzido,0.446825,0.147686,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,persistencia,stake,0.677778,0.081989,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,persistencia,eleito,0.677778,0.081989,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,persistencia,produzido,0.677778,0.081989,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,permanencia_media,stake,3.926984,0.318597,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,permanencia_media,eleito,3.926984,0.318597,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,permanencia_media,produzido,3.926984,0.318597,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,diversidade,stake,0.360317,0.054537,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,diversidade,eleito,0.360317,0.054537,30,42
20260703-002116,221,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,diversidade,produzido,0.360317,0.054537,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,rotatividade,stake,0.432451,0.149059,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,rotatividade,eleito,0.432451,0.149059,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,rotatividade,produzido,0.432451,0.149059,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,persistencia,stake,0.650794,0.080715,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,persistencia,eleito,0.650794,0.080715,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,persistencia,produzido,0.650794,0.080715,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,permanencia_media,stake,7.388889,0.729754,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,permanencia_media,eleito,7.388889,0.729754,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,permanencia_media,produzido,7.388889,0.729754,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,diversidade,stake,0.255556,0.056197,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,diversidade,eleito,0.255556,0.056197,30,42
20260703-002116,222,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,diversidade,produzido,0.255556,0.056197,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,rotatividade,stake,0.415873,0.149891,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,rotatividade,eleito,0.415873,0.149891,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,rotatividade,produzido,0.415873,0.149891,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,persistencia,stake,0.792063,0.074946,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,persistencia,eleito,0.792063,0.074946,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,persistencia,produzido,0.792063,0.074946,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,permanencia_media,stake,1.792063,0.074946,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,permanencia_media,eleito,1.792063,0.074946,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,permanencia_media,produzido,1.792063,0.074946,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,diversidade,stake,0.603968,0.037473,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,diversidade,eleito,0.603968,0.037473,30,42
20260703-002116,223,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,diversidade,produzido,0.603968,0.037473,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,rotatividade,stake,0.365873,0.137483,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,rotatividade,eleito,0.365873,0.137483,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,rotatividade,produzido,0.365873,0.137483,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,persistencia,stake,0.734921,0.083801,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,persistencia,eleito,0.734921,0.083801,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,persistencia,produzido,0.734921,0.083801,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,permanencia_media,stake,4.136508,0.306487,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,permanencia_media,eleito,4.136508,0.306487,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,permanencia_media,produzido,4.136508,0.306487,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,diversidade,stake,0.336508,0.052105,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,diversidade,eleito,0.336508,0.052105,30,42
20260703-002116,224,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,diversidade,produzido,0.336508,0.052105,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,rotatividade,stake,0.343563,0.138219,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,rotatividade,eleito,0.343563,0.138219,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,rotatividade,produzido,0.343563,0.138219,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,persistencia,stake,0.712698,0.083897,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,persistencia,eleito,0.712698,0.083897,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,persistencia,produzido,0.712698,0.083897,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,permanencia_media,stake,7.960317,0.716559,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,permanencia_media,eleito,7.960317,0.716559,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,permanencia_media,produzido,7.960317,0.716559,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,diversidade,stake,0.234762,0.054085,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,diversidade,eleito,0.234762,0.054085,30,42
20260703-002116,225,G11,entrincheiramento,1000,pareto,1.16,10000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,diversidade,produzido,0.234762,0.054085,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,rotatividade,stake,0.720988,0.085591,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,rotatividade,eleito,0.720988,0.085591,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,rotatividade,produzido,0.720988,0.085591,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,persistencia,stake,0.639506,0.042796,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,persistencia,eleito,0.639506,0.042796,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,persistencia,produzido,0.639506,0.042796,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,permanencia_media,stake,1.639506,0.042796,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,permanencia_media,eleito,1.639506,0.042796,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,permanencia_media,produzido,1.639506,0.042796,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,diversidade,stake,0.680247,0.021398,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,diversidade,eleito,0.680247,0.021398,30,42
20260703-002116,226,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,diversidade,produzido,0.680247,0.021398,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,rotatividade,stake,0.719753,0.079939,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,rotatividade,eleito,0.719753,0.079939,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,rotatividade,produzido,0.719753,0.079939,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,persistencia,stake,0.515432,0.035069,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,persistencia,eleito,0.515432,0.035069,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,persistencia,produzido,0.515432,0.035069,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,permanencia_media,stake,3.252469,0.157025,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,permanencia_media,eleito,3.252469,0.157025,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,permanencia_media,produzido,3.252469,0.157025,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,diversidade,stake,0.424321,0.031511,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,diversidade,eleito,0.424321,0.031511,30,42
20260703-002116,227,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,diversidade,produzido,0.424321,0.031511,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,rotatividade,stake,0.718793,0.079357,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,rotatividade,eleito,0.718793,0.079357,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,rotatividade,produzido,0.718793,0.079357,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,stake,0.47284,0.032499,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,eleito,0.47284,0.032499,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,produzido,0.47284,0.032499,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,stake,5.698148,0.323837,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,eleito,5.698148,0.323837,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,produzido,5.698148,0.323837,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,stake,0.304691,0.033124,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,eleito,0.304691,0.033124,30,42
20260703-002116,228,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,produzido,0.304691,0.033124,30,42
20260703-002116,229,G11,entrincheiramento,1000,pareto,1.16,10000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,rotatividade,stake,0.55679,0.092447,30,42
